,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_SILENT
1452,600323.SH,600323,瀚蓝环境,水务,27.37,True
1453,600325.SH,600325,华发股份,区域地产,6.25,True
1454,600326.SH,600326,西藏天路,水泥,7.15,True
1455,600327.SH,600327,大东方,汽车服务,4.25,True
1456,600328.SH,600328,中盐化工,化工原料,9.37,True
1457,600329.SH,600329,中新药业,中成药,20.41,True
1458,600330.SH,600330,天通股份,元器件,8.98,True
1459,600331.SH,600331,宏达股份,铅锌,2.0,True
1460,600332.SH,600332,白云山,中成药,29.36,True
1461,600333.SH,600333,长春燃气,供气供热,4.94,True
1462,600335.SH,600335,国机汽车,汽车配件,4.96,True
1463,600336.SH,600336,澳柯玛,家用电器,6.94,True
1464,600337.SH,600337,美克家居,家居用品,5.91,True
1465,600338.SH,600338,西藏珠峰,铅锌,10.85,True
1466,600339.SH,600339,中油工程,石油加工,2.88,True
1467,600340.SH,600340,华夏幸福,区域地产,6.93,True
1468,600343.SH,600343,航天动力,航空,10.42,True
1469,600345.SH,600345,长江通信,通信设备,14.46,True
1470,600346.SH,600346,恒力石化,化纤,36.16,True
1471,600348.SH,600348,华阳股份,煤炭开采,5.08,True
1472,600350.SH,600350,山东高速,路桥,6.58,True
1473,600351.SH,600351,亚宝药业,中成药,4.93,True
1474,600352.SH,600352,浙江龙盛,染料涂料,15.98,True
1475,600353.SH,600353,旭光电子,元器件,4.71,True
1476,600355.SH,600355,精伦电子,元器件,2.22,True
1477,600356.SH,600356,恒丰纸业,造纸,7.99,True
1478,600359.SH,600359,新农开发,农业综合,7.68,True
1479,600360.SH,600360,华微电子,半导体,6.46,True
1480,600361.SH,600361,华联综超,超市连锁,3.9,True
1481,600362.SH,600362,江西铜业,铜,24.66,True
1482,600363.SH,600363,联创光电,元器件,23.09,True
1483,600366.SH,600366,宁波韵升,矿物制品,7.21,True
1484,600368.SH,600368,五洲交通,路桥,3.58,True
1485,600369.SH,600369,西南证券,证券,4.65,True
1486,600370.SH,600370,三房巷,化工原料,3.38,True
1487,600371.SH,600371,万向德农,种植业,12.08,True
1488,600372.SH,600372,中航电子,航空,15.22,True
1489,600373.SH,600373,中文传媒,出版业,10.27,True
1490,600375.SH,600375,汉马科技,汽车整车,7.67,True
1491,600376.SH,600376,首开股份,区域地产,5.85,True
1492,600377.SH,600377,宁沪高速,路桥,9.46,True
1493,600378.SH,600378,昊华科技,化工原料,24.08,True
1494,600379.SH,600379,宝光股份,电气设备,7.67,True
1495,600380.SH,600380,健康元,化学制药,12.3,True
1496,600381.SH,600381,青海春天,医疗保健,6.29,True
1497,600382.SH,600382,广东明珠,商贸代理,5.81,True
1498,600383.SH,600383,金地集团,全国地产,12.93,True
1499,600386.SH,600386,北巴传媒,汽车服务,3.41,True
1500,600387.SH,600387,海越能源,石油贸易,6.07,True
1501,600388.SH,600388,龙净环保,环境保护,9.58,True
1502,600389.SH,600389,江山股份,农药化肥,21.88,True
1503,600390.SH,600390,五矿资本,多元金融,6.44,True
1504,600391.SH,600391,航发科技,航空,18.51,True
1505,600392.SH,600392,盛和资源,小金属,17.05,True
1506,600393.SH,600393,粤泰股份,全国地产,1.81,True
1507,600395.SH,600395,盘江股份,煤炭开采,7.01,True
1508,600396.SH,600396,金山股份,火力发电,2.46,True
1509,600398.SH,600398,海澜之家,服饰,7.19,True
1510,600400.SH,600400,红豆股份,服饰,3.29,True
1511,600403.SH,600403,大有能源,煤炭开采,3.8,True
1512,600405.SH,600405,动力源,电气设备,5.42,True
1513,600406.SH,600406,国电南瑞,电气设备,30.59,True
1514,600409.SH,600409,三友化工,化工原料,12.73,True
1515,600410.SH,600410,华胜天成,软件服务,6.98,True
1516,600415.SH,600415,小商品城,商品城,5.08,True
1517,600418.SH,600418,江淮汽车,汽车整车,8.97,True
1518,600419.SH,600419,天润乳业,乳制品,15.12,True
1519,600420.SH,600420,现代制药,化学制药,9.16,True
1520,600422.SH,600422,昆药集团,中成药,8.48,True
1521,600425.SH,600425,青松建化,水泥,3.98,True
1522,600426.SH,600426,华鲁恒升,农药化肥,38.1,True
1523,600428.SH,600428,中远海特,水运,4.23,True
1524,600429.SH,600429,三元股份,乳制品,4.35,True
1525,600433.SH,600433,冠豪高新,造纸,5.37,True
1526,600435.SH,600435,北方导航,专用机械,8.13,True
1527,600436.SH,600436,片仔癀,中成药,273.18,True
1528,600438.SH,600438,通威股份,饲料,32.6,True
1529,600439.SH,600439,瑞贝卡,服饰,2.61,True
1530,600444.SH,600444,国机通用,专用机械,8.92,True
1531,600446.SH,600446,金证股份,软件服务,14.64,True
1532,600448.SH,600448,华纺股份,纺织,3.38,True
1533,600449.SH,600449,宁夏建材,水泥,15.46,True
1534,600452.SH,600452,涪陵电力,水力发电,20.18,True
1535,600455.SH,600455,博通股份,文教休闲,19.6,True
1536,600456.SH,600456,宝钛股份,小金属,37.57,True
1537,600458.SH,600458,时代新材,塑料,8.4,True
1538,600459.SH,600459,贵研铂业,小金属,21.57,True
1539,600460.SH,600460,士兰微,半导体,23.64,True
1540,600461.SH,600461,洪城水业,水务,6.5,True
1541,600463.SH,600463,空港股份,园区开发,6.03,True
1542,600466.SH,600466,蓝光发展,区域地产,4.36,True
1543,600467.SH,600467,好当家,渔业,2.66,True
1544,600468.SH,600468,百利电气,电气设备,4.21,True
1545,600469.SH,600469,风神股份,汽车配件,5.43,True
1546,600476.SH,600476,湘邮科技,软件服务,9.77,True
1547,600477.SH,600477,杭萧钢构,钢加工,4.17,True
1548,600478.SH,600478,科力远,元器件,3.96,True
1549,600479.SH,600479,千金药业,中成药,8.82,True
1550,600480.SH,600480,凌云股份,汽车配件,8.56,True
1551,600482.SH,600482,中国动力,电气设备,16.71,True
1552,600483.SH,600483,福能股份,火力发电,9.7,True
1553,600486.SH,600486,扬农化工,农药化肥,124.75,True
1554,600487.SH,600487,亨通光电,通信设备,12.43,True
1555,600488.SH,600488,天药股份,化学制药,5.08,True
1556,600489.SH,600489,中金黄金,黄金,8.82,True
1557,600490.SH,600490,鹏欣资源,铜,3.99,True
1558,600491.SH,600491,龙元建设,建筑工程,5.25,True
1559,600493.SH,600493,凤竹纺织,纺织,4.78,True
1560,600495.SH,600495,晋西车轴,运输设备,3.89,True
1561,600496.SH,600496,精工钢构,钢加工,5.5,True
1562,600497.SH,600497,驰宏锌锗,铅锌,5.01,True
1563,600498.SH,600498,烽火通信,通信设备,18.66,True
1564,600500.SH,600500,中化国际,商贸代理,5.27,True
1565,600501.SH,600501,航天晨光,汽车配件,8.97,True
1566,600502.SH,600502,安徽建工,建筑工程,3.86,True
1567,600503.SH,600503,华丽家族,区域地产,3.88,True
1568,600508.SH,600508,上海能源,煤炭开采,9.46,True
1569,600509.SH,600509,天富能源,火力发电,5.05,True
1570,600510.SH,600510,黑牡丹,全国地产,6.76,True
1571,600511.SH,600511,国药股份,医药商业,35.64,True
1572,600512.SH,600512,腾达建设,建筑工程,2.78,True
1573,600513.SH,600513,联环药业,化学制药,8.59,True
1574,600517.SH,600517,国网英大,电气设备,7.42,True
1575,600519.SH,600519,贵州茅台,白酒,2069.7,True
1576,600520.SH,600520,文一科技,机械基件,6.91,True
1577,600521.SH,600521,华海药业,化学制药,25.26,True
1578,600522.SH,600522,中天科技,通信设备,11.43,True
1579,600523.SH,600523,贵航股份,汽车配件,15.45,True
1580,600525.SH,600525,长园集团,电气设备,5.38,True
1581,600527.SH,600527,江南高纤,化纤,2.63,True
1582,600528.SH,600528,中铁工业,运输设备,8.88,True
1583,600529.SH,600529,山东药玻,医疗保健,38.98,True
1584,600531.SH,600531,豫光金铅,铅锌,6.07,True
1585,600532.SH,600532,未来股份,商贸代理,14.69,True
1586,600533.SH,600533,栖霞建设,区域地产,3.08,True
1587,600535.SH,600535,天士力,中成药,13.59,True
1588,600536.SH,600536,中国软件,软件服务,51.8,True
1589,600537.SH,600537,亿晶光电,电气设备,3.93,True
1590,600538.SH,600538,国发股份,医药商业,6.95,True
1591,600543.SH,600543,莫高股份,红黄酒,6.98,True
1592,600545.SH,600545,卓郎智能,纺织机械,3.23,True
1593,600546.SH,600546,山煤国际,煤炭开采,6.32,True
1594,600547.SH,600547,山东黄金,黄金,22.27,True
1595,600548.SH,600548,深高速,路桥,8.82,True
1596,600549.SH,600549,厦门钨业,小金属,18.86,True
1597,600550.SH,600550,保变电气,电气设备,4.57,True
1598,600551.SH,600551,时代出版,出版业,7.11,True
1599,600552.SH,600552,凯盛科技,玻璃,7.97,True
1600,600556.SH,600556,天下秀,互联网,9.87,True
1601,600557.SH,600557,康缘药业,中成药,10.71,True
1602,600558.SH,600558,大西洋,钢加工,3.02,True
1603,600559.SH,600559,老白干酒,白酒,19.91,True
1604,600560.SH,600560,金自天正,电气设备,8.6,True
1605,600561.SH,600561,江西长运,公共交通,4.11,True
1606,600562.SH,600562,国睿科技,通信设备,13.98,True
1607,600563.SH,600563,法拉电子,元器件,91.93,True
1608,600566.SH,600566,济川药业,中成药,20.73,True
1609,600567.SH,600567,山鹰国际,造纸,3.7,True
1610,600569.SH,600569,安阳钢铁,普钢,2.7,True
1611,600570.SH,600570,恒生电子,软件服务,89.0,True
1612,600571.SH,600571,信雅达,软件服务,7.5,True
1613,600572.SH,600572,康恩贝,中成药,4.19,True
1614,600573.SH,600573,惠泉啤酒,啤酒,8.68,True
1615,600575.SH,600575,淮河能源,水运,2.14,True
1616,600576.SH,600576,祥源文化,影视音像,3.97,True
1617,600577.SH,600577,精达股份,电气设备,3.63,True
1618,600578.SH,600578,京能电力,火力发电,3.05,True
1619,600579.SH,600579,克劳斯,化工机械,4.67,True
1620,600580.SH,600580,卧龙电驱,电气设备,11.39,True
1621,600582.SH,600582,天地科技,工程机械,3.33,True
1622,600583.SH,600583,海油工程,石油开采,4.91,True
1623,600584.SH,600584,长电科技,半导体,33.83,True
1624,600585.SH,600585,海螺水泥,水泥,52.95,True
1625,600586.SH,600586,金晶科技,玻璃,6.49,True
1626,600587.SH,600587,新华医疗,医疗保健,13.15,True
1627,600588.SH,600588,用友网络,软件服务,33.4,True
1628,600590.SH,600590,泰豪科技,电气设备,4.94,True
1629,600592.SH,600592,龙溪股份,机械基件,10.47,True
1630,600593.SH,600593,大连圣亚,旅游服务,23.93,True
1631,600594.SH,600594,益佰制药,中成药,5.22,True
1632,600596.SH,600596,新安股份,化工原料,13.83,True
1633,600597.SH,600597,光明乳业,乳制品,17.15,True
1634,600598.SH,600598,北大荒,种植业,15.83,True
1635,600600.SH,600600,青岛啤酒,啤酒,80.75,True
1636,600601.SH,600601,方正科技,IT设备,3.53,True
1637,600602.SH,600602,云赛智联,软件服务,5.45,True
1638,600603.SH,600603,广汇物流,仓储物流,4.7,True
1639,600604.SH,600604,市北高新,园区开发,6.24,True
1640,600605.SH,600605,汇通能源,房产服务,13.26,True
1641,600606.SH,600606,绿地控股,全国地产,5.66,True
1642,600609.SH,600609,金杯汽车,汽车配件,4.48,True
1643,600611.SH,600611,大众交通,公共交通,3.75,True
1644,600612.SH,600612,老凤祥,服饰,53.89,True
1645,600613.SH,600613,神奇制药,中成药,4.51,True
1646,600615.SH,600615,丰华股份,小金属,6.6,True
1647,600616.SH,600616,金枫酒业,红黄酒,7.04,True
1648,600617.SH,600617,国新能源,供气供热,3.97,True
1649,600618.SH,600618,氯碱化工,化工原料,8.26,True
1650,600619.SH,600619,海立股份,机械基件,7.13,True
1651,600620.SH,600620,天宸股份,综合类,6.55,True
1652,600621.SH,600621,华鑫股份,证券,16.93,True
1653,600622.SH,600622,光大嘉宝,区域地产,3.28,True
1654,600623.SH,600623,华谊集团,汽车配件,8.41,True
1655,600624.SH,600624,复旦复华,化学制药,7.12,True
1656,600626.SH,600626,申达股份,纺织,3.82,True
1657,600628.SH,600628,新世界,百货,8.29,True
1658,600629.SH,600629,华建集团,建筑工程,7.12,True
1659,600630.SH,600630,龙头股份,纺织,5.13,True
1660,600633.SH,600633,浙数文化,互联网,7.5,True
1661,600635.SH,600635,大众公用,供气供热,3.72,True
1662,600636.SH,600636,国新文化,化工原料,11.11,True
1663,600637.SH,600637,东方明珠,影视音像,9.59,True
1664,600638.SH,600638,新黄浦,区域地产,5.88,True
1665,600639.SH,600639,浦东金桥,园区开发,12.4,True
1666,600640.SH,600640,号百控股,影视音像,11.16,True
1667,600641.SH,600641,万业企业,区域地产,14.07,True
1668,600642.SH,600642,申能股份,火力发电,5.75,True
1669,600643.SH,600643,爱建集团,多元金融,7.04,True
1670,600645.SH,600645,中源协和,生物制药,18.99,True
1671,600647.SH,600647,同达创业,综合类,10.57,True
1672,600648.SH,600648,外高桥,园区开发,14.22,True
1673,600649.SH,600649,城投控股,区域地产,4.87,True
1674,600650.SH,600650,锦江投资,公共交通,10.3,True
1675,600653.SH,600653,申华控股,汽车服务,1.73,True
1676,600655.SH,600655,豫园股份,百货,10.43,True
1677,600657.SH,600657,信达地产,全国地产,4.02,True
1678,600658.SH,600658,电子城,园区开发,5.25,True
1679,600660.SH,600660,福耀玻璃,汽车配件,47.88,True
1680,600661.SH,600661,昂立教育,文教休闲,14.75,True
1681,600662.SH,600662,强生控股,公共交通,8.15,True
1682,600663.SH,600663,陆家嘴,园区开发,10.8,True
1683,600664.SH,600664,哈药股份,化学制药,2.8,True
1684,600665.SH,600665,天地源,全国地产,3.12,True
1685,600667.SH,600667,太极实业,半导体,8.5,True
1686,600668.SH,600668,尖峰集团,水泥,13.86,True
1687,600673.SH,600673,东阳光,化学制药,5.17,True
1688,600674.SH,600674,川投能源,水力发电,11.97,True
1689,600675.SH,600675,中华企业,区域地产,3.38,True
1690,600676.SH,600676,交运股份,公共交通,4.81,True
1691,600678.SH,600678,四川金顶,水泥,5.82,True
1692,600679.SH,600679,上海凤凰,文教休闲,12.3,True
1693,600681.SH,600681,百川能源,供气供热,5.59,True
1694,600682.SH,600682,南京新百,百货,10.02,True
1695,600683.SH,600683,京投发展,区域地产,4.35,True
1696,600684.SH,600684,珠江实业,全国地产,2.9,True
1697,600685.SH,600685,中船防务,船舶,23.66,True
1698,600686.SH,600686,金龙汽车,汽车整车,6.68,True
1699,600688.SH,600688,上海石化,石油加工,3.59,True
1700,600689.SH,600689,上海三毛,纺织,6.57,True
1701,600690.SH,600690,海尔智家,家用电器,30.57,True
1702,600691.SH,600691,阳煤化工,农药化肥,2.8,True
1703,600692.SH,600692,亚通股份,房产服务,7.14,True
1704,600693.SH,600693,东百集团,百货,4.28,True
1705,600694.SH,600694,大商股份,百货,20.43,True
1706,600695.SH,600695,绿庭投资,多元金融,4.12,True
1707,600697.SH,600697,欧亚集团,百货,13.37,True
1708,600699.SH,600699,均胜电子,汽车配件,19.39,True
1709,600703.SH,600703,三安光电,半导体,23.99,True
1710,600704.SH,600704,物产中大,商贸代理,4.81,True
1711,600705.SH,600705,中航资本,多元金融,4.03,True
1712,600706.SH,600706,曲江文旅,旅游服务,7.07,True
1713,600708.SH,600708,光明地产,全国地产,2.46,True
1714,600710.SH,600710,苏美达,工程机械,5.44,True
1715,600711.SH,600711,盛屯矿业,小金属,7.12,True
1716,600712.SH,600712,南宁百货,百货,4.1,True
1717,600713.SH,600713,南京医药,医药商业,4.25,True
1718,600714.SH,600714,金瑞矿业,化工原料,6.42,True
1719,600715.SH,600715,文投控股,影视音像,2.2,True
1720,600716.SH,600716,凤凰股份,区域地产,4.11,True
1721,600717.SH,600717,天津港,港口,4.89,True
1722,600718.SH,600718,东软集团,软件服务,9.27,True
1723,600719.SH,600719,大连热电,供气供热,3.38,True
1724,600720.SH,600720,祁连山,水泥,15.21,True
1725,600723.SH,600723,首商股份,百货,8.16,True
1726,600726.SH,600726,华电能源,火力发电,2.25,True
1727,600727.SH,600727,鲁北化工,农药化肥,7.6,True
1728,600728.SH,600728,佳都科技,软件服务,6.56,True
1729,600729.SH,600729,重庆百货,百货,29.33,True
1730,600730.SH,600730,中国高科,综合类,4.36,True
1731,600731.SH,600731,湖南海利,农药化肥,11.03,True
1732,600732.SH,600732,爱旭股份,电气设备,12.4,True
1733,600733.SH,600733,北汽蓝谷,汽车整车,8.44,True
1734,600735.SH,600735,新华锦,商贸代理,5.01,True
1735,600736.SH,600736,苏州高新,园区开发,4.52,True
1736,600737.SH,600737,中粮糖业,食品,9.57,True
1737,600738.SH,600738,丽尚国潮,百货,6.54,True
1738,600739.SH,600739,辽宁成大,商贸代理,20.74,True
1739,600740.SH,600740,山西焦化,焦炭加工,6.93,True
1740,600741.SH,600741,华域汽车,汽车配件,26.29,True
1741,600742.SH,600742,一汽富维,汽车配件,9.99,True
1742,600743.SH,600743,华远地产,区域地产,2.11,True
1743,600745.SH,600745,闻泰科技,通信设备,100.0,True
1744,600748.SH,600748,上实发展,全国地产,4.8,True
1745,600749.SH,600749,西藏旅游,旅游景点,10.51,True
1746,600750.SH,600750,江中药业,中成药,10.86,True
1747,600751.SH,600751,海航科技,软件服务,2.2,True
1748,600753.SH,600753,东方银星,商贸代理,22.39,True
1749,600754.SH,600754,锦江酒店,酒店餐饮,53.14,True
1750,600755.SH,600755,厦门国贸,商贸代理,6.69,True
1751,600756.SH,600756,浪潮软件,软件服务,12.83,True
1752,600757.SH,600757,长江传媒,出版业,5.28,True
1753,600758.SH,600758,辽宁能源,煤炭开采,3.13,True
1754,600759.SH,600759,洲际油气,石油开采,1.99,True
1755,600760.SH,600760,中航沈飞,航空,61.78,True
1756,600761.SH,600761,安徽合力,工程机械,14.7,True
1757,600763.SH,600763,通策医疗,医疗保健,236.5,True
1758,600764.SH,600764,中国海防,通信设备,27.17,True
1759,600765.SH,600765,中航重机,航空,16.76,True
1760,600768.SH,600768,宁波富邦,铝,8.12,True
1761,600769.SH,600769,祥龙电业,建筑工程,4.61,True
1762,600770.SH,600770,综艺股份,综合类,5.25,True
1763,600771.SH,600771,广誉远,中成药,16.77,True
1764,600774.SH,600774,汉商集团,百货,16.32,True
1765,600775.SH,600775,南京熊猫,通信设备,6.36,True
1766,600776.SH,600776,东方通信,通信设备,12.33,True
1767,600777.SH,600777,新潮能源,石油开采,1.54,True
1768,600778.SH,600778,友好集团,百货,4.04,True
1769,600779.SH,600779,水井坊,白酒,62.62,True
1770,600780.SH,600780,通宝能源,火力发电,3.48,True
1771,600782.SH,600782,新钢股份,普钢,5.81,True
1772,600783.SH,600783,鲁信创投,多元金融,13.04,True
1773,600784.SH,600784,鲁银投资,综合类,5.69,True
1774,600785.SH,600785,新华百货,百货,11.08,True
1775,600787.SH,600787,中储股份,仓储物流,4.91,True
1776,600789.SH,600789,鲁抗医药,化学制药,7.26,True
1777,600790.SH,600790,轻纺城,商品城,3.2,True
1778,600791.SH,600791,京能置业,全国地产,3.53,True
1779,600792.SH,600792,云煤能源,焦炭加工,4.2,True
1780,600793.SH,600793,宜宾纸业,造纸,14.51,True
1781,600794.SH,600794,保税科技,仓储物流,3.71,True
1782,600795.SH,600795,国电电力,火力发电,2.19,True
1783,600796.SH,600796,钱江生化,农药化肥,4.73,True
1784,600797.SH,600797,浙大网新,软件服务,6.35,True
1785,600798.SH,600798,宁波海运,水运,4.95,True
1786,600800.SH,600800,渤海化学,综合类,5.03,True
1787,600801.SH,600801,华新水泥,水泥,22.92,True
1788,600802.SH,600802,福建水泥,水泥,7.79,True
1789,600803.SH,600803,新奥股份,供气供热,16.59,True
1790,600804.SH,600804,鹏博士,电信运营,5.8,True
1791,600805.SH,600805,悦达投资,综合类,3.86,True
1792,600807.SH,600807,济南高新,区域地产,3.24,True
1793,600808.SH,600808,马钢股份,普钢,2.99,True
1794,600809.SH,600809,山西汾酒,白酒,322.11,True
1795,600810.SH,600810,神马股份,化纤,13.4,True
1796,600811.SH,600811,东方集团,农业综合,3.47,True
1797,600812.SH,600812,华北制药,化学制药,8.77,True
1798,600814.SH,600814,杭州解百,百货,5.5,True
1799,600818.SH,600818,中路股份,文教休闲,7.66,True
1800,600819.SH,600819,耀皮玻璃,玻璃,5.03,True
1801,600820.SH,600820,隧道股份,建筑工程,5.35,True
1802,600822.SH,600822,上海物贸,商贸代理,10.0,True
1803,600823.SH,600823,世茂股份,全国地产,4.71,True
1804,600825.SH,600825,新华传媒,出版业,4.18,True
1805,600826.SH,600826,兰生股份,商贸代理,8.37,True
1806,600828.SH,600828,茂业商业,百货,3.74,True
1807,600829.SH,600829,人民同泰,医药商业,6.24,True
1808,600830.SH,600830,香溢融通,多元金融,4.8,True
1809,600831.SH,600831,广电网络,影视音像,5.84,True
1810,600833.SH,600833,第一医药,医药商业,9.8,True
1811,600834.SH,600834,申通地铁,公共交通,9.24,True
1812,600835.SH,600835,上海机电,运输设备,17.79,True
1813,600837.SH,600837,海通证券,证券,11.83,True
1814,600838.SH,600838,上海九百,百货,6.68,True
1815,600839.SH,600839,四川长虹,家用电器,2.67,True
1816,600841.SH,600841,上柴股份,机械基件,8.87,True
1817,600843.SH,600843,上工申贝,纺织机械,5.46,True
1818,600844.SH,600844,丹化科技,化工原料,5.35,True
1819,600845.SH,600845,宝信软件,软件服务,54.55,True
1820,600846.SH,600846,同济科技,建筑工程,9.66,True
1821,600847.SH,600847,万里股份,电气设备,8.67,True
1822,600848.SH,600848,上海临港,园区开发,18.71,True
1823,600850.SH,600850,华东电脑,软件服务,24.14,True
1824,600851.SH,600851,海欣股份,化学制药,7.97,True
1825,600853.SH,600853,龙建股份,建筑工程,2.62,True
1826,600854.SH,600854,春兰股份,家用电器,3.49,True
1827,600855.SH,600855,航天长峰,专用机械,13.86,True
1828,600857.SH,600857,宁波中百,百货,8.92,True
1829,600858.SH,600858,银座股份,百货,6.36,True
1830,600859.SH,600859,王府井,百货,29.78,True
1831,600861.SH,600861,北京城乡,百货,16.05,True
1832,600862.SH,600862,中航高科,航空,25.96,True
1833,600863.SH,600863,内蒙华电,火力发电,2.44,True
1834,600864.SH,600864,哈投股份,证券,6.0,True
1835,600865.SH,600865,百大集团,百货,7.17,True
1836,600866.SH,600866,星湖科技,食品,3.97,True
1837,600867.SH,600867,通化东宝,生物制药,12.63,True
1838,600869.SH,600869,远东股份,电气设备,3.73,True
1839,600871.SH,600871,石化油服,石油开采,2.05,True
1840,600872.SH,600872,中炬高新,食品,50.0,True
1841,600873.SH,600873,梅花生物,食品,5.77,True
1842,600874.SH,600874,创业环保,环境保护,6.37,True
1843,600875.SH,600875,东方电气,电气设备,13.04,True
1844,600876.SH,600876,洛阳玻璃,玻璃,17.47,True
1845,600879.SH,600879,航天电子,航空,7.06,True
1846,600880.SH,600880,博瑞传播,广告包装,4.18,True
1847,600881.SH,600881,亚泰集团,水泥,2.93,True
1848,600882.SH,600882,妙可蓝多,乳制品,55.64,True
1849,600883.SH,600883,博闻科技,水泥,8.74,True
1850,600884.SH,600884,杉杉股份,综合类,15.66,True
1851,600885.SH,600885,宏发股份,电气设备,48.42,True
1852,600887.SH,600887,伊利股份,乳制品,40.15,True
1853,600888.SH,600888,新疆众和,铝,6.65,True
1854,600889.SH,600889,南京化纤,化纤,4.64,True
1855,600893.SH,600893,航发动力,航空,48.1,True
1856,600894.SH,600894,广日股份,运输设备,8.49,True
1857,600895.SH,600895,张江高科,园区开发,16.62,True
1858,600897.SH,600897,厦门空港,机场,18.53,True
1859,600900.SH,600900,长江电力,水力发电,20.43,True
1860,600901.SH,600901,江苏租赁,多元金融,5.54,True
1861,600903.SH,600903,贵州燃气,供气供热,9.66,True
1862,600908.SH,600908,无锡银行,银行,6.65,True
1863,600909.SH,600909,华安证券,证券,6.46,True
1864,600917.SH,600917,重庆燃气,供气供热,7.06,True
1865,600918.SH,600918,中泰证券,证券,13.24,True
1866,600919.SH,600919,江苏银行,银行,6.54,True
1867,600926.SH,600926,杭州银行,银行,17.57,True
1868,600928.SH,600928,西安银行,银行,5.3,True
1869,600929.SH,600929,雪天盐业,食品,5.46,True
1870,600933.SH,600933,爱柯迪,汽车配件,16.53,True
1871,600936.SH,600936,广西广电,影视音像,3.05,True
1872,600939.SH,600939,重庆建工,建筑工程,3.67,True
1873,600958.SH,600958,东方证券,证券,9.4,True
1874,600959.SH,600959,江苏有线,影视音像,3.16,True
1875,600960.SH,600960,渤海汽车,汽车配件,3.6,True
1876,600961.SH,600961,株冶集团,铅锌,6.8,True
1877,600962.SH,600962,国投中鲁,软饮料,7.18,True
1878,600965.SH,600965,福成股份,农业综合,5.55,True
1879,600966.SH,600966,博汇纸业,造纸,15.53,True
1880,600967.SH,600967,内蒙一机,运输设备,10.38,True
1881,600968.SH,600968,海油发展,石油开采,2.58,True
1882,600969.SH,600969,郴电国际,水力发电,6.73,True
1883,600970.SH,600970,中材国际,建筑工程,10.3,True
1884,600971.SH,600971,恒源煤电,煤炭开采,5.62,True
1885,600973.SH,600973,宝胜股份,电气设备,4.28,True
1886,600975.SH,600975,新五丰,农业综合,7.44,True
1887,600976.SH,600976,健民集团,中成药,27.94,True
1888,600977.SH,600977,中国电影,影视音像,14.38,True
1889,600979.SH,600979,广安爱众,水力发电,3.13,True
1890,600981.SH,600981,汇鸿集团,商贸代理,2.84,True
1891,600982.SH,600982,宁波能源,供气供热,3.59,True
1892,600983.SH,600983,惠而浦,家用电器,7.73,True
1893,600985.SH,600985,淮北矿业,煤炭开采,11.56,True
1894,600986.SH,600986,浙文互联,互联网,3.95,True
1895,600987.SH,600987,航民股份,纺织,5.54,True
1896,600988.SH,600988,赤峰黄金,黄金,15.72,True
1897,600989.SH,600989,宝丰能源,化工原料,18.03,True
1898,600992.SH,600992,贵绳股份,钢加工,6.06,True
1899,600993.SH,600993,马应龙,中成药,18.73,True
1900,600996.SH,600996,贵广网络,影视音像,5.03,True
1901,600997.SH,600997,开滦股份,煤炭开采,7.26,True
1902,600998.SH,600998,九州通,医药商业,18.35,True
1903,600999.SH,600999,招商证券,证券,19.62,True
1904,601000.SH,601000,唐山港,港口,2.52,True
1905,601001.SH,601001,晋控煤业,煤炭开采,5.12,True
1906,601002.SH,601002,晋亿实业,机械基件,5.22,True
1907,601003.SH,601003,柳钢股份,普钢,6.72,True
1908,601005.SH,601005,重庆钢铁,普钢,1.67,True
1909,601006.SH,601006,大秦铁路,铁路,6.86,True
1910,601007.SH,601007,金陵饭店,酒店餐饮,7.96,True
1911,601008.SH,601008,连云港,港口,3.94,True
1912,601009.SH,601009,南京银行,银行,10.06,True
1913,601010.SH,601010,文峰股份,超市连锁,2.99,True
1914,601011.SH,601011,宝泰隆,焦炭加工,4.82,True
1915,601012.SH,601012,隆基股份,电气设备,82.85,True
1916,601015.SH,601015,陕西黑猫,焦炭加工,7.51,True
1917,601016.SH,601016,节能风电,新型电力,3.93,True
1918,601018.SH,601018,宁波港,港口,4.27,True
1919,601019.SH,601019,山东出版,出版业,5.88,True
1920,601020.SH,601020,华钰矿业,铅锌,9.18,True
1921,601021.SH,601021,春秋航空,空运,64.01,True
1922,601028.SH,601028,玉龙股份,商贸代理,15.68,True
1923,601038.SH,601038,一拖股份,农用机械,13.24,True
1924,601058.SH,601058,赛轮轮胎,汽车配件,9.23,True
1925,601066.SH,601066,中信建投,证券,32.08,True
1926,601068.SH,601068,中铝国际,建筑工程,3.55,True
1927,601069.SH,601069,西部黄金,黄金,13.28,True
1928,601077.SH,601077,渝农商行,银行,4.36,True
1929,601086.SH,601086,国芳集团,百货,4.04,True
1930,601088.SH,601088,中国神华,煤炭开采,18.92,True
1931,601098.SH,601098,中南传媒,出版业,10.48,True
1932,601099.SH,601099,太平洋,证券,3.26,True
1933,601100.SH,601100,恒立液压,工程机械,92.22,True
1934,601101.SH,601101,昊华能源,煤炭开采,3.85,True
1935,601106.SH,601106,中国一重,工程机械,2.93,True
1936,601107.SH,601107,四川成渝,路桥,3.19,True
1937,601108.SH,601108,财通证券,证券,11.35,True
1938,601111.SH,601111,中国国航,空运,9.18,True
